date,PriceStats,CPI
2013/5/14,107.4536,106.2683
2013/5/15,107.4929,106.2683
2013/5/16,107.5069,106.2683
2013/5/17,107.6048,106.2683
2013/5/18,107.6606,106.2683
2013/5/19,107.6984,106.2683
2013/5/20,107.7032,106.2683
2013/5/21,107.6984,106.2683
2013/5/22,107.7451,106.2683
2013/5/23,107.7554,106.2683
2013/5/24,107.7453,106.2683
2013/5/25,107.7189,106.2683
2013/5/26,107.7085,106.2683
2013/5/27,107.6958,106.2683
2013/5/28,107.6894,106.2683
2013/5/29,107.7113,106.2683
2013/5/30,107.7057,106.2683
2013/5/31,107.6892,106.2683
2013/6/1,107.6766,106.4575
2013/6/2,107.6893,106.4575
2013/6/3,107.6906,106.4575
2013/6/4,107.6872,106.4575
2013/6/5,107.6616,106.4575
2013/6/6,107.6659,106.4575
2013/6/7,107.6669,106.4575
2013/6/8,107.6646,106.4575
2013/6/9,107.661,106.4575
2013/6/10,107.6394,106.4575
2013/6/11,107.6312,106.4575
2013/6/12,107.6709,106.4575
2013/6/13,107.65,106.4575
2013/6/14,107.6377,106.4575
2013/6/15,107.6269,106.4575
2013/6/16,107.6242,106.4575
2013/6/17,107.6129,106.4575
2013/6/18,107.6059,106.4575
2013/6/19,107.6077,106.4575
2013/6/20,107.6094,106.4575
2013/6/21,107.5899,106.4575
2013/6/22,107.5706,106.4575
2013/6/23,107.5604,106.4575
2013/6/24,107.5511,106.4575
2013/6/25,107.531,106.4575
2013/6/26,107.5045,106.4575
2013/6/27,107.4763,106.4575
2013/6/28,107.4461,106.4575
2013/6/29,107.4256,106.4575
2013/6/30,107.414,106.4575
2013/7/1,107.4299,106.713
2013/7/2,107.4264,106.713
2013/7/3,107.4375,106.713
2013/7/4,107.4351,106.713
2013/7/5,107.4361,106.713
2013/7/6,107.433,106.713
2013/7/7,107.4465,106.713
2013/7/8,107.4533,106.713
2013/7/9,107.4846,106.713
2013/7/10,107.5387,106.713
2013/7/11,107.5609,106.713
2013/7/12,107.5981,106.713
2013/7/13,107.6348,106.713
2013/7/14,107.6591,106.713
2013/7/15,107.6854,106.713
2013/7/16,107.7138,106.713
2013/7/17,107.7638,106.713
2013/7/18,107.7872,106.713
2013/7/19,107.7939,106.713
2013/7/20,107.8028,106.713
2013/7/21,107.8087,106.713
2013/7/22,107.8048,106.713
2013/7/23,107.804,106.713
2013/7/24,107.8145,106.713
2013/7/25,107.811,106.713
2013/7/26,107.7991,106.713
2013/7/27,107.7937,106.713
2013/7/28,107.7923,106.713
2013/7/29,107.7966,106.713
2013/7/30,107.7893,106.713
2013/7/31,107.783,106.713
2013/8/1,107.7893,106.7551
2013/8/2,107.7862,106.7551
2013/8/3,107.7827,106.7551
2013/8/4,107.7837,106.7551
2013/8/5,107.7705,106.7551
2013/8/6,107.7567,106.7551
2013/8/7,107.7841,106.7551
2013/8/8,107.7754,106.7551
2013/8/9,107.7545,106.7551
2013/8/10,107.7406,106.7551
2013/8/11,107.7358,106.7551
2013/8/12,107.74,106.7551
2013/8/13,107.7303,106.7551
2013/8/14,107.7575,106.7551
2013/8/15,107.744,106.7551
2013/8/16,107.7413,106.7551
2013/8/17,107.7377,106.7551
2013/8/18,107.7441,106.7551
2013/8/19,107.7517,106.7551
2013/8/20,107.757,106.7551
2013/8/21,107.7768,106.7551
2013/8/22,107.776,106.7551
2013/8/23,107.7863,106.7551
2013/8/24,107.8021,106.7551
2013/8/25,107.8105,106.7551
2013/8/26,107.7999,106.7551
2013/8/27,107.8038,106.7551
2013/8/28,107.8252,106.7551
2013/8/29,107.8466,106.7551
2013/8/30,107.8732,106.7551
2013/8/31,107.8941,106.7551
2013/9/1,107.8938,106.8835
2013/9/2,107.9005,106.8835
2013/9/3,107.9033,106.8835
2013/9/4,107.9317,106.8835
2013/9/5,107.9334,106.8835
2013/9/6,107.9318,106.8835
2013/9/7,107.9109,106.8835
2013/9/8,107.9197,106.8835
2013/9/9,107.9048,106.8835
2013/9/10,107.902,106.8835
2013/9/11,107.9213,106.8835
2013/9/12,107.9013,106.8835
2013/9/13,107.8941,106.8835
2013/9/14,107.8869,106.8835
2013/9/15,107.8777,106.8835
2013/9/16,107.8707,106.8835
2013/9/17,107.8618,106.8835
2013/9/18,107.8698,106.8835
2013/9/19,107.8549,106.8835
2013/9/20,107.8528,106.8835
2013/9/21,107.8509,106.8835
2013/9/22,107.8427,106.8835
2013/9/23,107.8372,106.8835
2013/9/24,107.8292,106.8835
2013/9/25,107.8388,106.8835
2013/9/26,107.8326,106.8835
2013/9/27,107.8151,106.8835
2013/9/28,107.8282,106.8835
2013/9/29,107.8189,106.8835
2013/9/30,107.8032,106.8835
2013/10/1,107.7981,107.0078
2013/10/2,107.8199,107.0078
2013/10/3,107.8023,107.0078
2013/10/4,107.785,107.0078
2013/10/5,107.7803,107.0078
2013/10/6,107.7813,107.0078
2013/10/7,107.7633,107.0078
2013/10/8,107.7769,107.0078
2013/10/9,107.7819,107.0078
2013/10/10,107.76,107.0078
2013/10/11,107.752,107.0078
2013/10/12,107.735,107.0078
2013/10/13,107.7028,107.0078
2013/10/14,107.7009,107.0078
2013/10/15,107.673,107.0078
2013/10/16,107.6692,107.0078
2013/10/17,107.6722,107.0078
2013/10/18,107.6685,107.0078
2013/10/19,107.6703,107.0078
2013/10/20,107.666,107.0078
2013/10/21,107.6607,107.0078
2013/10/22,107.6718,107.0078
2013/10/23,107.665,107.0078
2013/10/24,107.6674,107.0078
2013/10/25,107.6387,107.0078
2013/10/26,107.6322,107.0078
2013/10/27,107.6106,107.0078
2013/10/28,107.6035,107.0078
2013/10/29,107.6004,107.0078
2013/10/30,107.6254,107.0078
2013/10/31,107.6305,107.0078
2013/11/1,107.6526,106.7322
2013/11/2,107.6567,106.7322
2013/11/3,107.6684,106.7322
2013/11/4,107.6514,106.7322
2013/11/5,107.6394,106.7322
2013/11/6,107.6371,106.7322
2013/11/7,107.607,106.7322
2013/11/8,107.5936,106.7322
2013/11/9,107.595,106.7322
2013/11/10,107.6267,106.7322
2013/11/11,107.6087,106.7322
2013/11/12,107.6157,106.7322
2013/11/13,107.6371,106.7322
2013/11/14,107.6351,106.7322
2013/11/15,107.634,106.7322
2013/11/16,107.6521,106.7322
2013/11/17,107.6578,106.7322
2013/11/18,107.6538,106.7322
2013/11/19,107.6433,106.7322
2013/11/20,107.6608,106.7322
2013/11/21,107.6633,106.7322
2013/11/22,107.6663,106.7322
2013/11/23,107.6988,106.7322
2013/11/24,107.7275,106.7322
2013/11/25,107.7236,106.7322
2013/11/26,107.7245,106.7322
2013/11/27,107.694,106.7322
2013/11/28,107.6622,106.7322
2013/11/29,107.6707,106.7322
2013/11/30,107.6635,106.7322
2013/12/1,107.6673,106.5142
2013/12/2,107.6473,106.5142
2013/12/3,107.6616,106.5142
2013/12/4,107.6642,106.5142
2013/12/5,107.6594,106.5142
2013/12/6,107.6624,106.5142
2013/12/7,107.67,106.5142
2013/12/8,107.6705,106.5142
2013/12/9,107.6538,106.5142
2013/12/10,107.6629,106.5142
2013/12/11,107.6858,106.5142
2013/12/12,107.6724,106.5142
2013/12/13,107.6631,106.5142
2013/12/14,107.6692,106.5142
2013/12/15,107.6794,106.5142
2013/12/16,107.6786,106.5142
2013/12/17,107.6816,106.5142
2013/12/18,107.7078,106.5142
2013/12/19,107.7038,106.5142
2013/12/20,107.7046,106.5142
2013/12/21,107.7265,106.5142
2013/12/22,107.7527,106.5142
2013/12/23,107.7583,106.5142
2013/12/24,107.7655,106.5142
2013/12/25,107.7995,106.5142
2013/12/26,107.8045,106.5142
2013/12/27,107.8272,106.5142
2013/12/28,107.8495,106.5142
2013/12/29,107.8788,106.5142
2013/12/30,107.8813,106.5142
2013/12/31,107.8946,106.5142
2014/1/1,107.9921,106.5051
2014/1/2,107.953,106.5051
2014/1/3,107.9444,106.5051
2014/1/4,107.9221,106.5051
2014/1/5,107.9252,106.5051
2014/1/6,107.9241,106.5051
2014/1/7,107.9353,106.5051
2014/1/8,107.9428,106.5051
2014/1/9,107.9435,106.5051
2014/1/10,107.9451,106.5051
2014/1/11,107.9474,106.5051
2014/1/12,107.9426,106.5051
2014/1/13,107.936,106.5051
2014/1/14,107.9506,106.5051
2014/1/15,107.9582,106.5051
2014/1/16,107.955,106.5051
2014/1/17,107.9509,106.5051
2014/1/18,107.9457,106.5051
2014/1/19,107.9325,106.5051
2014/1/20,107.9228,106.5051
2014/1/21,107.926,106.5051
2014/1/22,107.9457,106.5051
2014/1/23,107.9505,106.5051
2014/1/24,107.9494,106.5051
2014/1/25,107.9569,106.5051
2014/1/26,107.9749,106.5051
2014/1/27,107.9547,106.5051
2014/1/28,107.9608,106.5051
2014/1/29,107.9806,106.5051
2014/1/30,107.9446,106.5051
2014/1/31,107.9428,106.5051
2014/2/1,107.9461,106.9013
2014/2/2,107.9627,106.9013
2014/2/3,108.019,106.9013
2014/2/4,108.0379,106.9013
2014/2/5,108.0395,106.9013
2014/2/6,108.0316,106.9013
2014/2/7,108.015,106.9013
2014/2/8,108.0254,106.9013
2014/2/9,108.0381,106.9013
2014/2/10,108.0363,106.9013
2014/2/11,108.0495,106.9013
2014/2/12,108.0931,106.9013
2014/2/13,108.1003,106.9013
2014/2/14,108.1019,106.9013
2014/2/15,108.1115,106.9013
2014/2/16,108.1216,106.9013
2014/2/17,108.1369,106.9013
2014/2/18,108.1615,106.9013
2014/2/19,108.1703,106.9013
2014/2/20,108.206,106.9013
2014/2/21,108.1994,106.9013
2014/2/22,108.2116,106.9013
2014/2/23,108.2463,106.9013
2014/2/24,108.2549,106.9013
2014/2/25,108.3526,106.9013
2014/2/26,108.2969,106.9013
2014/2/27,108.304,106.9013
2014/2/28,108.2891,106.9013
2014/3/1,108.3021,107.2966
2014/3/2,108.269,107.2966
2014/3/3,108.2785,107.2966
2014/3/4,108.2885,107.2966
2014/3/5,108.2836,107.2966
2014/3/6,108.3168,107.2966
2014/3/7,108.3103,107.2966
2014/3/8,108.3294,107.2966
2014/3/9,108.3215,107.2966
2014/3/10,108.3242,107.2966
2014/3/11,108.3322,107.2966
2014/3/12,108.3621,107.2966
2014/3/13,108.429,107.2966
2014/3/14,108.4442,107.2966
2014/3/15,108.3942,107.2966
2014/3/16,108.3971,107.2966
2014/3/17,108.4001,107.2966
2014/3/18,108.4153,107.2966
2014/3/19,108.4226,107.2966
2014/3/20,108.4292,107.2966
2014/3/21,108.4302,107.2966
2014/3/22,108.4272,107.2966
2014/3/23,108.4323,107.2966
2014/3/24,108.4409,107.2966
2014/3/25,108.4554,107.2966
2014/3/26,108.5176,107.2966
2014/3/27,108.5217,107.2966
2014/3/28,108.521,107.2966
2014/3/29,108.5344,107.2966
2014/3/30,108.5884,107.2966
2014/3/31,108.5961,107.2966
2014/4/1,108.6062,107.9876
2014/4/2,108.631,107.9876
2014/4/3,108.6403,107.9876
2014/4/4,108.6392,107.9876
2014/4/5,108.6326,107.9876
2014/4/6,108.6415,107.9876
2014/4/7,108.638,107.9876
2014/4/8,108.6499,107.9876
2014/4/9,108.6638,107.9876
2014/4/10,108.6679,107.9876
2014/4/11,108.6902,107.9876
2014/4/12,108.6955,107.9876
2014/4/13,108.688,107.9876
2014/4/14,108.6896,107.9876
2014/4/15,108.7068,107.9876
2014/4/16,108.7122,107.9876
2014/4/17,108.6995,107.9876
2014/4/18,108.713,107.9876
2014/4/19,108.7138,107.9876
2014/4/20,108.6976,107.9876
2014/4/21,108.7172,107.9876
2014/4/22,108.73,107.9876
2014/4/23,108.7682,107.9876
2014/4/24,108.7924,107.9876
2014/4/25,108.8065,107.9876
2014/4/26,108.8161,107.9876
2014/4/27,108.8175,107.9876
2014/4/28,108.8234,107.9876
2014/4/29,108.8438,107.9876
2014/4/30,108.8622,107.9876
2014/5/1,108.8736,108.3436
2014/5/2,108.886,108.3436
2014/5/3,108.882,108.3436
2014/5/4,108.8915,108.3436
2014/5/5,108.8996,108.3436
2014/5/6,108.9305,108.3436
2014/5/7,108.9309,108.3436
2014/5/8,108.9582,108.3436
2014/5/9,108.9619,108.3436
2014/5/10,108.9585,108.3436
2014/5/11,108.9668,108.3436
2014/5/12,108.9591,108.3436
2014/5/13,108.9606,108.3436
2014/5/14,108.9556,108.3436
2014/5/15,108.9602,108.3436
2014/5/16,108.9712,108.3436
2014/5/17,108.9752,108.3436
2014/5/18,108.9787,108.3436
2014/5/19,108.9547,108.3436
2014/5/20,108.9549,108.3436
2014/5/21,108.9745,108.3436
2014/5/22,108.9876,108.3436
2014/5/23,108.9887,108.3436
2014/5/24,108.9908,108.3436
2014/5/25,108.9982,108.3436
2014/5/26,109.001,108.3436
2014/5/27,109.0187,108.3436
2014/5/28,109.0294,108.3436
2014/5/29,109.0368,108.3436
2014/5/30,109.044,108.3436
2014/5/31,109.0566,108.3436
2014/6/1,109.068,108.722
2014/6/2,109.0753,108.722
2014/6/3,109.0862,108.722
2014/6/4,109.0748,108.722
2014/6/5,109.082,108.722
2014/6/6,109.0844,108.722
2014/6/7,109.0837,108.722
2014/6/8,109.0811,108.722
2014/6/9,109.0696,108.722
2014/6/10,109.0664,108.722
2014/6/11,109.0663,108.722
2014/6/12,109.0719,108.722
2014/6/13,109.0771,108.722
2014/6/14,109.0832,108.722
2014/6/15,109.0963,108.722
2014/6/16,109.1028,108.722
2014/6/17,109.1146,108.722
2014/6/18,109.1419,108.722
2014/6/19,109.1539,108.722
2014/6/20,109.1475,108.722
2014/6/21,109.1596,108.722
2014/6/22,109.1521,108.722
2014/6/23,109.1445,108.722
2014/6/24,109.1483,108.722
2014/6/25,109.1541,108.722
2014/6/26,109.1631,108.722
2014/6/27,109.1623,108.722
2014/6/28,109.1714,108.722
2014/6/29,109.1706,108.722
2014/6/30,109.1726,108.722
2014/7/1,109.1755,108.9245
2014/7/2,109.1786,108.9245
2014/7/3,109.1788,108.9245
2014/7/4,109.1687,108.9245
2014/7/5,109.1713,108.9245
2014/7/6,109.1962,108.9245
2014/7/7,109.2091,108.9245
2014/7/8,109.1997,108.9245
2014/7/9,109.2195,108.9245
2014/7/10,109.2297,108.9245
2014/7/11,109.2123,108.9245
2014/7/12,109.2062,108.9245
2014/7/13,109.1961,108.9245
2014/7/14,109.2026,108.9245
2014/7/15,109.2039,108.9245
2014/7/16,109.1948,108.9245
2014/7/17,109.1931,108.9245
2014/7/18,109.1917,108.9245
2014/7/19,109.1969,108.9245
2014/7/20,109.1907,108.9245
2014/7/21,109.186,108.9245
2014/7/22,109.1831,108.9245
2014/7/23,109.1998,108.9245
2014/7/24,109.1963,108.9245
2014/7/25,109.1744,108.9245
2014/7/26,109.1711,108.9245
2014/7/27,109.1733,108.9245
2014/7/28,109.1611,108.9245
2014/7/29,109.1684,108.9245
2014/7/30,109.1727,108.9245
2014/7/31,109.1786,108.9245
2014/8/1,109.1828,108.882
2014/8/2,109.1802,108.882
2014/8/3,109.1752,108.882
2014/8/4,109.1755,108.882
2014/8/5,109.1722,108.882
2014/8/6,109.1835,108.882
2014/8/7,109.1893,108.882
2014/8/8,109.1808,108.882
2014/8/9,109.205,108.882
2014/8/10,109.2036,108.882
2014/8/11,109.2085,108.882
2014/8/12,109.2237,108.882
2014/8/13,109.2516,108.882
2014/8/14,109.2616,108.882
2014/8/15,109.2636,108.882
2014/8/16,109.2771,108.882
2014/8/17,109.2739,108.882
2014/8/18,109.2725,108.882
2014/8/19,109.2742,108.882
2014/8/20,109.281,108.882
2014/8/21,109.279,108.882
2014/8/22,109.2785,108.882
2014/8/23,109.2846,108.882
2014/8/24,109.2879,108.882
2014/8/25,109.2773,108.882
2014/8/26,109.2824,108.882
2014/8/27,109.2638,108.882
2014/8/28,109.268,108.882
2014/8/29,109.255,108.882
2014/8/30,109.262,108.882
2014/8/31,109.2628,108.882
2014/9/1,109.262,108.7001
2014/9/2,109.2742,108.7001
2014/9/3,109.2953,108.7001
2014/9/4,109.3008,108.7001
2014/9/5,109.2965,108.7001
2014/9/6,109.3027,108.7001
2014/9/7,109.3053,108.7001
2014/9/8,109.3084,108.7001
2014/9/9,109.3101,108.7001
2014/9/10,109.3419,108.7001
2014/9/11,109.3445,108.7001
2014/9/12,109.3357,108.7001
2014/9/13,109.3343,108.7001
2014/9/14,109.3277,108.7001
2014/9/15,109.3263,108.7001
2014/9/16,109.3254,108.7001
2014/9/17,109.3493,108.7001
2014/9/18,109.346,108.7001
2014/9/19,109.3511,108.7001
2014/9/20,109.3401,108.7001
2014/9/21,109.3384,108.7001
2014/9/22,109.3299,108.7001
2014/9/23,109.3388,108.7001
2014/9/24,109.354,108.7001
2014/9/25,109.3553,108.7001
2014/9/26,109.3409,108.7001
2014/9/27,109.3346,108.7001
2014/9/28,109.3365,108.7001
2014/9/29,109.3344,108.7001
2014/9/30,109.3376,108.7001
2014/10/1,109.3562,108.7819
2014/10/2,109.3533,108.7819
2014/10/3,109.3334,108.7819
2014/10/4,109.3249,108.7819
2014/10/5,109.3097,108.7819
2014/10/6,109.2979,108.7819
2014/10/7,109.2879,108.7819
2014/10/8,109.3008,108.7819
2014/10/9,109.2944,108.7819
2014/10/10,109.2734,108.7819
2014/10/11,109.2569,108.7819
2014/10/12,109.2382,108.7819
2014/10/13,109.2126,108.7819
2014/10/14,109.2032,108.7819
2014/10/15,109.2693,108.7819
2014/10/16,109.2613,108.7819
2014/10/17,109.1923,108.7819
2014/10/18,109.1856,108.7819
2014/10/19,109.1765,108.7819
2014/10/20,109.1717,108.7819
2014/10/21,109.2162,108.7819
2014/10/22,109.1783,108.7819
2014/10/23,109.1702,108.7819
2014/10/24,109.156,108.7819
2014/10/25,109.1587,108.7819
2014/10/26,109.1398,108.7819
2014/10/27,109.133,108.7819
2014/10/28,109.1423,108.7819
2014/10/29,109.1293,108.7819
2014/10/30,109.1259,108.7819
2014/10/31,109.1111,108.7819
2014/11/1,109.1138,108.5086
2014/11/2,109.1031,108.5086
2014/11/3,109.0778,108.5086
2014/11/4,109.0798,108.5086
2014/11/5,109.0953,108.5086
2014/11/6,109.0981,108.5086
2014/11/7,109.0895,108.5086
2014/11/8,109.0769,108.5086
2014/11/9,109.0661,108.5086
2014/11/10,109.0525,108.5086
2014/11/11,109.0753,108.5086
2014/11/12,109.0873,108.5086
2014/11/13,109.1005,108.5086
2014/11/14,109.0942,108.5086
2014/11/15,109.0766,108.5086
2014/11/16,109.0721,108.5086
2014/11/17,109.0513,108.5086
2014/11/18,109.0487,108.5086
2014/11/19,109.0431,108.5086
2014/11/20,109.0179,108.5086
2014/11/21,109.0013,108.5086
2014/11/22,108.9726,108.5086
2014/11/23,108.9607,108.5086
2014/11/24,108.9286,108.5086
2014/11/25,108.928,108.5086
2014/11/26,108.9309,108.5086
2014/11/27,108.9016,108.5086
2014/11/28,108.8942,108.5086
2014/11/29,108.8775,108.5086
2014/11/30,108.9015,108.5086
2014/12/1,108.8928,107.9227
2014/12/2,108.9052,107.9227
2014/12/3,108.8907,107.9227
2014/12/4,108.8859,107.9227
2014/12/5,108.8657,107.9227
2014/12/6,108.8444,107.9227
2014/12/7,108.8414,107.9227
2014/12/8,108.7909,107.9227
2014/12/9,108.771,107.9227
2014/12/10,108.7411,107.9227
2014/12/11,108.7195,107.9227
2014/12/12,108.6658,107.9227
2014/12/13,108.6238,107.9227
2014/12/14,108.6028,107.9227
2014/12/15,108.5505,107.9227
2014/12/16,108.5329,107.9227
2014/12/17,108.5113,107.9227
2014/12/18,108.4798,107.9227
2014/12/19,108.4373,107.9227
2014/12/20,108.3875,107.9227
2014/12/21,108.366,107.9227
2014/12/22,108.3267,107.9227
2014/12/23,108.2862,107.9227
2014/12/24,108.2527,107.9227
2014/12/25,108.2317,107.9227
2014/12/26,108.1942,107.9227
2014/12/27,108.1784,107.9227
2014/12/28,108.1663,107.9227
2014/12/29,108.1453,107.9227
2014/12/30,108.1394,107.9227
2014/12/31,108.1362,107.9227
2015/1/1,108.1188,107.3108
2015/1/2,108.0869,107.3108
2015/1/3,108.059,107.3108
2015/1/4,108.0508,107.3108
2015/1/5,108.0168,107.3108
2015/1/6,108.0175,107.3108
2015/1/7,108.0096,107.3108
2015/1/8,107.9991,107.3108
2015/1/9,107.9353,107.3108
2015/1/10,107.8984,107.3108
2015/1/11,107.8718,107.3108
2015/1/12,107.838,107.3108
2015/1/13,107.8223,107.3108
2015/1/14,107.8112,107.3108
2015/1/15,107.797,107.3108
2015/1/16,107.7697,107.3108
2015/1/17,107.7511,107.3108
2015/1/18,107.7213,107.3108
2015/1/19,107.6879,107.3108
2015/1/20,107.6706,107.3108
2015/1/21,107.6688,107.3108
2015/1/22,107.6594,107.3108
2015/1/23,107.6427,107.3108
2015/1/24,107.6332,107.3108
2015/1/25,107.6365,107.3108
2015/1/26,107.6451,107.3108
2015/1/27,107.6535,107.3108
2015/1/28,107.659,107.3108
2015/1/29,107.658,107.3108
2015/1/30,107.6818,107.3108
2015/1/31,107.6912,107.3108
2015/2/1,107.6959,106.8058
2015/2/2,107.701,106.8058
2015/2/3,107.7517,106.8058
2015/2/4,107.8405,106.8058
2015/2/5,107.8898,106.8058
2015/2/6,107.9074,106.8058
2015/2/7,107.9304,106.8058
2015/2/8,107.9572,106.8058
2015/2/9,107.958,106.8058
2015/2/10,107.9882,106.8058
2015/2/11,108.0338,106.8058
2015/2/12,108.0533,106.8058
2015/2/13,108.0567,106.8058
2015/2/14,108.0769,106.8058
2015/2/15,108.0883,106.8058
2015/2/16,108.0922,106.8058
2015/2/17,108.1224,106.8058
2015/2/18,108.1622,106.8058
2015/2/19,108.1777,106.8058
2015/2/20,108.18,106.8058
2015/2/21,108.1936,106.8058
2015/2/22,108.2315,106.8058
2015/2/23,108.2339,106.8058
2015/2/24,108.2584,106.8058
2015/2/25,108.2992,106.8058
2015/2/26,108.3524,106.8058
2015/2/27,108.41,106.8058
2015/2/28,108.4514,106.8058
2015/3/1,108.4977,107.2696
2015/3/2,108.5174,107.2696
2015/3/3,108.5668,107.2696
2015/3/4,108.6209,107.2696
2015/3/5,108.6524,107.2696
2015/3/6,108.6425,107.2696
2015/3/7,108.6445,107.2696
2015/3/8,108.6395,107.2696
2015/3/9,108.636,107.2696
2015/3/10,108.6364,107.2696
2015/3/11,108.6127,107.2696
2015/3/12,108.6246,107.2696
2015/3/13,108.6254,107.2696
2015/3/14,108.6285,107.2696
2015/3/15,108.6217,107.2696
2015/3/16,108.6022,107.2696
2015/3/17,108.6036,107.2696
2015/3/18,108.6093,107.2696
2015/3/19,108.6295,107.2696
2015/3/20,108.6304,107.2696
2015/3/21,108.6349,107.2696
2015/3/22,108.6503,107.2696
2015/3/23,108.6407,107.2696
2015/3/24,108.6444,107.2696
2015/3/25,108.6508,107.2696
2015/3/26,108.6725,107.2696
2015/3/27,108.6683,107.2696
2015/3/28,108.6746,107.2696
2015/3/29,108.6827,107.2696
2015/3/30,108.6541,107.2696
2015/3/31,108.6833,107.2696
2015/4/1,108.6977,107.9081
2015/4/2,108.7009,107.9081
2015/4/3,108.6921,107.9081
2015/4/4,108.6835,107.9081
2015/4/5,108.7026,107.9081
2015/4/6,108.7009,107.9081
2015/4/7,108.6914,107.9081
2015/4/8,108.7299,107.9081
2015/4/9,108.7319,107.9081
2015/4/10,108.7264,107.9081
2015/4/11,108.7155,107.9081
2015/4/12,108.7033,107.9081
2015/4/13,108.6915,107.9081
2015/4/14,108.7038,107.9081
2015/4/15,108.7102,107.9081
2015/4/16,108.7445,107.9081
2015/4/17,108.7789,107.9081
2015/4/18,108.7824,107.9081
2015/4/19,108.8231,107.9081
2015/4/20,108.8407,107.9081
2015/4/21,108.8633,107.9081
2015/4/22,108.8886,107.9081
2015/4/23,108.9263,107.9081
2015/4/24,108.9299,107.9081
2015/4/25,108.9459,107.9081
2015/4/26,108.9783,107.9081
2015/4/27,108.9628,107.9081
2015/4/28,109.0012,107.9081
2015/4/29,109.0395,107.9081
2015/4/30,109.0775,107.9081
2015/5/1,109.0947,108.1275
2015/5/2,109.1173,108.1275
2015/5/3,109.1957,108.1275
2015/5/4,109.1811,108.1275
2015/5/5,109.2251,108.1275
2015/5/6,109.2455,108.1275
2015/5/7,109.2964,108.1275
2015/5/8,109.32,108.1275
2015/5/9,109.3324,108.1275
2015/5/10,109.3323,108.1275
2015/5/11,109.3314,108.1275
2015/5/12,109.3487,108.1275
2015/5/13,109.3532,108.1275
2015/5/14,109.3704,108.1275
2015/5/15,109.3851,108.1275
2015/5/16,109.4093,108.1275
2015/5/17,109.4202,108.1275
2015/5/18,109.3738,108.1275
2015/5/19,109.3758,108.1275
2015/5/20,109.3885,108.1275
2015/5/21,109.4034,108.1275
2015/5/22,109.4023,108.1275
2015/5/23,109.4033,108.1275
2015/5/24,109.4212,108.1275
2015/5/25,109.4104,108.1275
2015/5/26,109.4457,108.1275
2015/5/27,109.4535,108.1275
2015/5/28,109.4725,108.1275
2015/5/29,109.4648,108.1275
2015/5/30,109.4671,108.1275
2015/5/31,109.513,108.1275
2015/6/1,109.5063,108.6786
2015/6/2,109.5379,108.6786
2015/6/3,109.568,108.6786
2015/6/4,109.6016,108.6786
2015/6/5,109.5879,108.6786
2015/6/6,109.5783,108.6786
2015/6/7,109.5912,108.6786
2015/6/8,109.5837,108.6786
2015/6/9,109.5953,108.6786
2015/6/10,109.5986,108.6786
2015/6/11,109.6362,108.6786
2015/6/12,109.6507,108.6786
2015/6/13,109.6784,108.6786
2015/6/14,109.6858,108.6786
2015/6/15,109.6453,108.6786
2015/6/16,109.6717,108.6786
2015/6/17,109.6643,108.6786
2015/6/18,109.6677,108.6786
2015/6/19,109.6558,108.6786
2015/6/20,109.6384,108.6786
2015/6/21,109.6709,108.6786
2015/6/22,109.6654,108.6786
2015/6/23,109.6781,108.6786
2015/6/24,109.7056,108.6786
2015/6/25,109.7174,108.6786
2015/6/26,109.7057,108.6786
2015/6/27,109.699,108.6786
2015/6/28,109.7032,108.6786
2015/6/29,109.6856,108.6786
2015/6/30,109.6901,108.6786
2015/7/1,109.6958,109.0593
2015/7/2,109.7016,109.0593
2015/7/3,109.6854,109.0593
2015/7/4,109.6842,109.0593
2015/7/5,109.7231,109.0593
2015/7/6,109.7164,109.0593
2015/7/7,109.7315,109.0593
2015/7/8,109.7397,109.0593
2015/7/9,109.7491,109.0593
2015/7/10,109.7313,109.0593
2015/7/11,109.7108,109.0593
2015/7/12,109.7474,109.0593
2015/7/13,109.753,109.0593
2015/7/14,109.7677,109.0593
2015/7/15,109.7711,109.0593
2015/7/16,109.7832,109.0593
2015/7/17,109.7695,109.0593
2015/7/18,109.7743,109.0593
2015/7/19,109.7723,109.0593
2015/7/20,109.7626,109.0593
2015/7/21,109.783,109.0593
2015/7/22,109.7709,109.0593
2015/7/23,109.7778,109.0593
2015/7/24,109.756,109.0593
2015/7/25,109.7522,109.0593
2015/7/26,109.7636,109.0593
2015/7/27,109.7568,109.0593
2015/7/28,109.7584,109.0593
2015/7/29,109.7469,109.0593
2015/7/30,109.7474,109.0593
2015/7/31,109.7285,109.0593
2015/8/1,109.7243,109.0666
2015/8/2,109.7451,109.0666
2015/8/3,109.7527,109.0666
2015/8/4,109.7538,109.0666
2015/8/5,109.7378,109.0666
2015/8/6,109.7375,109.0666
2015/8/7,109.7332,109.0666
2015/8/8,109.7074,109.0666
2015/8/9,109.6973,109.0666
2015/8/10,109.6833,109.0666
2015/8/11,109.6675,109.0666
2015/8/12,109.704,109.0666
2015/8/13,109.734,109.0666
2015/8/14,109.7678,109.0666
2015/8/15,109.7676,109.0666
2015/8/16,109.7805,109.0666
2015/8/17,109.7979,109.0666
2015/8/18,109.8099,109.0666
2015/8/19,109.814,109.0666
2015/8/20,109.809,109.0666
2015/8/21,109.7918,109.0666
2015/8/22,109.7614,109.0666
2015/8/23,109.7595,109.0666
2015/8/24,109.7527,109.0666
